author_id training11 training12 training13 generation1 training21 training22 training23 generation2
AHPV4F8IVSC39 HomeandKitchen HealthandPersonalCare Automotive KindleStore MoviesandTV Electronics OfficeProducts DigitalMusic
AHQ13I9CI4US6 HomeandKitchen Electronics HealthandPersonalCare CellPhonesandAccessories GroceryandGourmetFood OfficeProducts MoviesandTV AppsforAndroid
AHQRU3MRORIWQ HomeandKitchen OfficeProducts Beauty Baby HealthandPersonalCare Electronics CellPhonesandAccessories Automotive
AHRNDSKWH1YBT HealthandPersonalCare Beauty Baby InstantVideo OfficeProducts GroceryandGourmetFood MoviesandTV MusicalInstruments
AHS6PX6H22WW1 HomeandKitchen OfficeProducts CellPhonesandAccessories AppsforAndroid HealthandPersonalCare Electronics Automotive MoviesandTV
AHUT55E980RDR HealthandPersonalCare GroceryandGourmetFood MoviesandTV Automotive Beauty HomeandKitchen CDandVinyl KindleStore
AI0BCEWRE04G0 Electronics HealthandPersonalCare GroceryandGourmetFood Automotive HomeandKitchen OfficeProducts ClothingShoesandJewelry CellPhonesandAccessories
AI0PLL5DQAHRG MoviesandTV OfficeProducts HomeandKitchen InstantVideo HealthandPersonalCare Beauty Electronics ClothingShoesandJewelry
AI43VKPN5NF7D OfficeProducts HealthandPersonalCare Electronics AppsforAndroid HomeandKitchen MoviesandTV DigitalMusic Automotive
AI5EIS34J73QB ClothingShoesandJewelry MoviesandTV HealthandPersonalCare Automotive HomeandKitchen Electronics Beauty GroceryandGourmetFood
AI5OS4RQQIUMJ Electronics HealthandPersonalCare OfficeProducts CDandVinyl Beauty HomeandKitchen CellPhonesandAccessories MusicalInstruments
AI8EMB0HUC6Z5 GroceryandGourmetFood CellPhonesandAccessories HealthandPersonalCare Beauty HomeandKitchen Electronics MoviesandTV Baby
AIBRTGBN07D6A HealthandPersonalCare GroceryandGourmetFood Electronics ClothingShoesandJewelry CDandVinyl MoviesandTV Baby Beauty
AID96A35CQO18 Electronics HomeandKitchen OfficeProducts AppsforAndroid Beauty GroceryandGourmetFood HealthandPersonalCare Baby
AIEEK7AHXKZCC Electronics HealthandPersonalCare HomeandKitchen KindleStore DigitalMusic Beauty MoviesandTV CDandVinyl
AIFLY2HF8NS8U MoviesandTV HomeandKitchen Beauty InstantVideo AppsforAndroid CDandVinyl GroceryandGourmetFood Automotive
AIIR8E34EDKCQ CDandVinyl Electronics HealthandPersonalCare AppsforAndroid DigitalMusic HomeandKitchen OfficeProducts Automotive
AIJQU979J6UFY OfficeProducts HealthandPersonalCare ClothingShoesandJewelry CellPhonesandAccessories HomeandKitchen CDandVinyl Electronics InstantVideo
AIVZMEFEAGF3 GroceryandGourmetFood OfficeProducts HealthandPersonalCare Baby Beauty Electronics HomeandKitchen Automotive
AJ0LVMSVJ0CN1 MoviesandTV GroceryandGourmetFood Beauty Baby CDandVinyl HealthandPersonalCare ClothingShoesandJewelry Automotive
AJ2FDNZ3COBFN HealthandPersonalCare GroceryandGourmetFood Baby InstantVideo Electronics HomeandKitchen MoviesandTV OfficeProducts
AJ6H9ZV7TJUUT GroceryandGourmetFood CellPhonesandAccessories OfficeProducts AppsforAndroid Electronics HomeandKitchen Beauty MusicalInstruments
AJ8CBMFSPRKQU HomeandKitchen HealthandPersonalCare Electronics Beauty MoviesandTV GroceryandGourmetFood DigitalMusic CellPhonesandAccessories
AJ9AE2BVND0GS Electronics Beauty OfficeProducts MoviesandTV HealthandPersonalCare HomeandKitchen GroceryandGourmetFood AppsforAndroid
AJKN1OQ368JGH MoviesandTV HomeandKitchen Beauty InstantVideo HealthandPersonalCare Electronics OfficeProducts AppsforAndroid
AJLPS4A9HGOQK KindleStore Electronics ClothingShoesandJewelry GroceryandGourmetFood HealthandPersonalCare OfficeProducts Beauty AppsforAndroid
AJNW2SVETWAW1 HomeandKitchen HealthandPersonalCare GroceryandGourmetFood AppsforAndroid OfficeProducts InstantVideo Beauty MoviesandTV
AJQDIT55SZ3ZX HealthandPersonalCare CellPhonesandAccessories Beauty Baby OfficeProducts GroceryandGourmetFood CDandVinyl HomeandKitchen
AJRFZ0VZ0LD26 InstantVideo HomeandKitchen OfficeProducts DigitalMusic MoviesandTV Beauty GroceryandGourmetFood ClothingShoesandJewelry
AJV985MKGCIQ0 GroceryandGourmetFood Electronics Beauty AppsforAndroid HomeandKitchen HealthandPersonalCare OfficeProducts InstantVideo
AJX9A4Q19UTJU Electronics OfficeProducts HealthandPersonalCare MusicalInstruments CellPhonesandAccessories MoviesandTV HomeandKitchen DigitalMusic
AK0CENM3LUM28 KindleStore HomeandKitchen CellPhonesandAccessories Beauty HealthandPersonalCare GroceryandGourmetFood MoviesandTV Automotive
AK7CAW3N1XZV6 Beauty HomeandKitchen Electronics DigitalMusic MoviesandTV CDandVinyl HealthandPersonalCare AppsforAndroid
AK8LOFYRZJJW0 GroceryandGourmetFood Beauty HealthandPersonalCare InstantVideo HomeandKitchen Electronics OfficeProducts AppsforAndroid
AK9BXHEXOOM6Z ClothingShoesandJewelry Electronics CDandVinyl Automotive Baby AppsforAndroid HomeandKitchen GroceryandGourmetFood
AK9FTWLCW09RR HealthandPersonalCare Beauty HomeandKitchen CellPhonesandAccessories GroceryandGourmetFood OfficeProducts Electronics Automotive
AKCDHGUSKVJ72 HealthandPersonalCare GroceryandGourmetFood Electronics Baby AppsforAndroid ClothingShoesandJewelry HomeandKitchen DigitalMusic
AKCZIJ6ZHE41D CDandVinyl GroceryandGourmetFood HealthandPersonalCare ClothingShoesandJewelry MoviesandTV OfficeProducts KindleStore InstantVideo
AKDXXW89ZLCJS HealthandPersonalCare Beauty Electronics DigitalMusic MoviesandTV GroceryandGourmetFood HomeandKitchen Baby
AKHFY3VCNZL2W HealthandPersonalCare CellPhonesandAccessories GroceryandGourmetFood AppsforAndroid Electronics HomeandKitchen ClothingShoesandJewelry Beauty
AKJHHD5VEH7VG OfficeProducts HomeandKitchen GroceryandGourmetFood ClothingShoesandJewelry CellPhonesandAccessories HealthandPersonalCare MoviesandTV DigitalMusic
AKMEY1BSHSDG7 InstantVideo ClothingShoesandJewelry Beauty AppsforAndroid HomeandKitchen OfficeProducts CDandVinyl HealthandPersonalCare
AKPYS9VSM3LNX DigitalMusic CellPhonesandAccessories CDandVinyl Automotive HomeandKitchen Electronics HealthandPersonalCare Baby
AKR4DH6WLF6GG GroceryandGourmetFood HomeandKitchen HealthandPersonalCare InstantVideo MoviesandTV Electronics Beauty DigitalMusic
AKT8TGIT6VVZ5 MoviesandTV Electronics CDandVinyl MusicalInstruments GroceryandGourmetFood Beauty DigitalMusic AppsforAndroid
AKYDGCKCY7H9F GroceryandGourmetFood MusicalInstruments Electronics CDandVinyl HomeandKitchen HealthandPersonalCare MoviesandTV CellPhonesandAccessories
AL1XV4L25FZ2S Electronics ClothingShoesandJewelry HomeandKitchen CellPhonesandAccessories HealthandPersonalCare MoviesandTV OfficeProducts DigitalMusic
AL3G7RTXMGLDQ Electronics CellPhonesandAccessories CDandVinyl MoviesandTV HomeandKitchen HealthandPersonalCare Baby ClothingShoesandJewelry
AL3MFYSK9HKCL CellPhonesandAccessories HealthandPersonalCare GroceryandGourmetFood Automotive HomeandKitchen Electronics Beauty MusicalInstruments
AL4SB31UAZLXL Beauty HomeandKitchen GroceryandGourmetFood CellPhonesandAccessories KindleStore HealthandPersonalCare MoviesandTV MusicalInstruments
AL5GX3Y4LRHK1 GroceryandGourmetFood Beauty HomeandKitchen CellPhonesandAccessories HealthandPersonalCare KindleStore ClothingShoesandJewelry Automotive
AL6CEWLV2JB90 HealthandPersonalCare Beauty CellPhonesandAccessories InstantVideo GroceryandGourmetFood HomeandKitchen OfficeProducts Automotive
AL9WKVMRI6GFB Electronics CellPhonesandAccessories MoviesandTV DigitalMusic AppsforAndroid CDandVinyl HomeandKitchen ClothingShoesandJewelry
ALBW2ZBS6Z2AY HealthandPersonalCare HomeandKitchen Beauty ClothingShoesandJewelry OfficeProducts MoviesandTV GroceryandGourmetFood CellPhonesandAccessories
ALDAF4VVLFRHP MoviesandTV OfficeProducts Electronics GroceryandGourmetFood Beauty HomeandKitchen CellPhonesandAccessories MusicalInstruments
ALDV8DDZWWPYE Beauty HealthandPersonalCare GroceryandGourmetFood DigitalMusic HomeandKitchen OfficeProducts Electronics CDandVinyl
ALGI34BYWIXZG HomeandKitchen Electronics Baby OfficeProducts Beauty ClothingShoesandJewelry HealthandPersonalCare Automotive
ALLHJD3KZF9KC OfficeProducts GroceryandGourmetFood Baby ClothingShoesandJewelry Electronics HealthandPersonalCare Beauty DigitalMusic
ALNFHVS3SC4FV GroceryandGourmetFood MoviesandTV CellPhonesandAccessories KindleStore ClothingShoesandJewelry Baby HomeandKitchen InstantVideo
ALQ4USPEQ9L5N KindleStore Automotive Baby MoviesandTV HealthandPersonalCare Electronics OfficeProducts GroceryandGourmetFood
ALRCAGJOJ9583 CellPhonesandAccessories OfficeProducts HomeandKitchen KindleStore Electronics GroceryandGourmetFood HealthandPersonalCare Baby
ALSAOZ1V546VT HomeandKitchen Beauty HealthandPersonalCare CellPhonesandAccessories OfficeProducts GroceryandGourmetFood Electronics InstantVideo
ALUV2YKWZENKK Beauty OfficeProducts Electronics CDandVinyl GroceryandGourmetFood HomeandKitchen HealthandPersonalCare Baby
ALYZJ7W14YS26 Baby HealthandPersonalCare OfficeProducts KindleStore CellPhonesandAccessories GroceryandGourmetFood Beauty InstantVideo
AM004PHO6F3FZ CDandVinyl GroceryandGourmetFood HomeandKitchen CellPhonesandAccessories Beauty HealthandPersonalCare Electronics DigitalMusic
AM18CU72YEWH5 Electronics OfficeProducts HealthandPersonalCare Baby HomeandKitchen GroceryandGourmetFood MoviesandTV DigitalMusic
AM2IR1V5EU55U HomeandKitchen OfficeProducts HealthandPersonalCare CellPhonesandAccessories GroceryandGourmetFood Electronics CDandVinyl MusicalInstruments
AM4X3TREMZTQZ GroceryandGourmetFood DigitalMusic MoviesandTV HomeandKitchen CDandVinyl AppsforAndroid ClothingShoesandJewelry OfficeProducts
AM6ZNP09P201W ClothingShoesandJewelry HealthandPersonalCare Electronics KindleStore GroceryandGourmetFood HomeandKitchen MoviesandTV Beauty
AM8J1UVGVYAL4 Baby CellPhonesandAccessories Electronics HealthandPersonalCare Beauty OfficeProducts GroceryandGourmetFood Automotive
AM9APPMIE1BHZ Automotive CellPhonesandAccessories HomeandKitchen AppsforAndroid OfficeProducts Electronics HealthandPersonalCare GroceryandGourmetFood
AMB2Z4FMDBWQY Electronics Beauty ClothingShoesandJewelry KindleStore HomeandKitchen GroceryandGourmetFood MoviesandTV HealthandPersonalCare
AMLA0B6EHD4OS CDandVinyl Beauty GroceryandGourmetFood HealthandPersonalCare HomeandKitchen MoviesandTV OfficeProducts Electronics
AMNNPDX9MFEUD Electronics CDandVinyl MoviesandTV MusicalInstruments HomeandKitchen GroceryandGourmetFood OfficeProducts KindleStore
AMPGRXQMO89X9 CDandVinyl Electronics GroceryandGourmetFood OfficeProducts Beauty HomeandKitchen MoviesandTV AppsforAndroid
AMRMK86X3PKXD Beauty HomeandKitchen Electronics KindleStore HealthandPersonalCare CellPhonesandAccessories GroceryandGourmetFood ClothingShoesandJewelry
AMS2CPERWN7JV HealthandPersonalCare Automotive Beauty AppsforAndroid GroceryandGourmetFood Baby Electronics KindleStore
AMUP8DYE7EAN2 GroceryandGourmetFood MoviesandTV OfficeProducts InstantVideo HealthandPersonalCare Electronics HomeandKitchen Automotive
AMYTL79JMGQ6D OfficeProducts GroceryandGourmetFood HomeandKitchen AppsforAndroid HealthandPersonalCare Electronics KindleStore MusicalInstruments
AMZCZBK1EF1PV GroceryandGourmetFood Baby Electronics CellPhonesandAccessories HealthandPersonalCare OfficeProducts HomeandKitchen AppsforAndroid
AN0N05A9LIJEQ Electronics OfficeProducts GroceryandGourmetFood InstantVideo KindleStore AppsforAndroid MoviesandTV CDandVinyl
AN81JUYW2SL24 Beauty Electronics GroceryandGourmetFood ClothingShoesandJewelry CellPhonesandAccessories HealthandPersonalCare HomeandKitchen DigitalMusic
AN9J46667D80O Electronics HealthandPersonalCare GroceryandGourmetFood Automotive HomeandKitchen MoviesandTV OfficeProducts Baby
ANCOMAI0I7LVG DigitalMusic Baby GroceryandGourmetFood ClothingShoesandJewelry CellPhonesandAccessories Beauty MoviesandTV HealthandPersonalCare
ANEDXRFDZDL18 Beauty MoviesandTV GroceryandGourmetFood DigitalMusic Electronics OfficeProducts HealthandPersonalCare CDandVinyl
ANKPHTVQ4QJJG CellPhonesandAccessories GroceryandGourmetFood Electronics HealthandPersonalCare ClothingShoesandJewelry Beauty HomeandKitchen AppsforAndroid
ANOBZWKE25SBY Baby OfficeProducts HomeandKitchen Automotive ClothingShoesandJewelry Beauty Electronics GroceryandGourmetFood
ANRXH0BVEAR6B HomeandKitchen Electronics HealthandPersonalCare CDandVinyl Beauty CellPhonesandAccessories OfficeProducts GroceryandGourmetFood
ANTGGAQYPSWHF Baby HomeandKitchen Electronics DigitalMusic OfficeProducts GroceryandGourmetFood HealthandPersonalCare CellPhonesandAccessories
ANTN61S4L7WG9 HealthandPersonalCare Beauty OfficeProducts KindleStore GroceryandGourmetFood HomeandKitchen Electronics CellPhonesandAccessories
ANW6EGY12V5XS CellPhonesandAccessories HomeandKitchen Automotive CDandVinyl GroceryandGourmetFood Electronics OfficeProducts DigitalMusic
AO09RWV40IX78 ClothingShoesandJewelry KindleStore GroceryandGourmetFood Beauty OfficeProducts HealthandPersonalCare Electronics HomeandKitchen
AO1Z0TQWCRGL4 InstantVideo MoviesandTV HomeandKitchen Beauty Electronics OfficeProducts GroceryandGourmetFood DigitalMusic
AO4A961ZKHJPL DigitalMusic Electronics HealthandPersonalCare InstantVideo MoviesandTV GroceryandGourmetFood CDandVinyl Beauty
AO4RDTZLAGCJ5 HealthandPersonalCare HomeandKitchen OfficeProducts CDandVinyl Electronics GroceryandGourmetFood CellPhonesandAccessories MoviesandTV
AO8F2P769YIA9 HomeandKitchen MoviesandTV AppsforAndroid MusicalInstruments Electronics ClothingShoesandJewelry HealthandPersonalCare CellPhonesandAccessories
AO96PLO6E3MJC Beauty ClothingShoesandJewelry HealthandPersonalCare CellPhonesandAccessories Electronics OfficeProducts HomeandKitchen MoviesandTV
AO9UNKQG83BUP Electronics HomeandKitchen CellPhonesandAccessories Beauty OfficeProducts GroceryandGourmetFood HealthandPersonalCare KindleStore
AOAOARIH72UWI CellPhonesandAccessories Electronics OfficeProducts HealthandPersonalCare Baby Beauty HomeandKitchen GroceryandGourmetFood
AOE0XMITAJWDT GroceryandGourmetFood MoviesandTV OfficeProducts Baby HealthandPersonalCare ClothingShoesandJewelry Electronics HomeandKitchen
AOEDWQLH2WKKW ClothingShoesandJewelry Electronics Baby AppsforAndroid OfficeProducts HomeandKitchen GroceryandGourmetFood CellPhonesandAccessories
AOEP96629WHHA CDandVinyl OfficeProducts CellPhonesandAccessories AppsforAndroid HomeandKitchen HealthandPersonalCare MoviesandTV DigitalMusic
AOEUN9718KVRD HealthandPersonalCare Beauty HomeandKitchen KindleStore GroceryandGourmetFood Baby Electronics MusicalInstruments
AOHNLSWSOLK8N CDandVinyl HealthandPersonalCare ClothingShoesandJewelry Beauty HomeandKitchen Electronics GroceryandGourmetFood KindleStore
AOINAOO0NQRGN MusicalInstruments Beauty HealthandPersonalCare DigitalMusic Electronics KindleStore CellPhonesandAccessories HomeandKitchen
AOMEH9W6LHC4S MusicalInstruments ClothingShoesandJewelry MoviesandTV GroceryandGourmetFood OfficeProducts Electronics HealthandPersonalCare HomeandKitchen
AONUCJBC85BL CDandVinyl GroceryandGourmetFood OfficeProducts ClothingShoesandJewelry CellPhonesandAccessories Electronics HomeandKitchen MoviesandTV
AOODNGLAEDN76 HealthandPersonalCare OfficeProducts MoviesandTV DigitalMusic Electronics GroceryandGourmetFood HomeandKitchen CellPhonesandAccessories
AOQ2IB802NXAQ Baby Beauty HomeandKitchen MoviesandTV HealthandPersonalCare ClothingShoesandJewelry Electronics GroceryandGourmetFood
AORGKBNQZ83O8 HomeandKitchen Electronics MoviesandTV OfficeProducts Beauty GroceryandGourmetFood HealthandPersonalCare DigitalMusic
AOTMP0OKJOUWI OfficeProducts ClothingShoesandJewelry MoviesandTV CDandVinyl Baby HomeandKitchen Electronics MusicalInstruments
AOVROBZ8BNTP7 GroceryandGourmetFood HealthandPersonalCare CellPhonesandAccessories InstantVideo Electronics HomeandKitchen OfficeProducts KindleStore
AOVTLYTHVDNUX HomeandKitchen OfficeProducts CellPhonesandAccessories Beauty HealthandPersonalCare KindleStore ClothingShoesandJewelry AppsforAndroid
AOXMWBNDZDJ9L CDandVinyl Beauty HomeandKitchen Electronics HealthandPersonalCare Baby OfficeProducts MusicalInstruments
AOZ2MGUTFOE8U GroceryandGourmetFood Beauty Electronics ClothingShoesandJewelry HomeandKitchen HealthandPersonalCare KindleStore CellPhonesandAccessories
AOZFQAPPLMVOB MoviesandTV Beauty HomeandKitchen CellPhonesandAccessories KindleStore HealthandPersonalCare AppsforAndroid OfficeProducts
AP8D74QD9LUUL HealthandPersonalCare GroceryandGourmetFood Baby OfficeProducts HomeandKitchen Beauty Electronics AppsforAndroid
APBB297H3ZA5E OfficeProducts HomeandKitchen Electronics KindleStore GroceryandGourmetFood CellPhonesandAccessories MoviesandTV ClothingShoesandJewelry
APBDZ88BBTN4F Electronics CDandVinyl AppsforAndroid DigitalMusic HealthandPersonalCare HomeandKitchen ClothingShoesandJewelry OfficeProducts
APDPA11IZPYLN GroceryandGourmetFood HealthandPersonalCare HomeandKitchen Automotive DigitalMusic Electronics CellPhonesandAccessories AppsforAndroid
API5JLBRT6FIN Electronics HomeandKitchen MoviesandTV AppsforAndroid OfficeProducts GroceryandGourmetFood ClothingShoesandJewelry Baby
APMYPD97EHUUZ CellPhonesandAccessories Electronics OfficeProducts MusicalInstruments GroceryandGourmetFood MoviesandTV HealthandPersonalCare Automotive
APOGXH3A74CM3 KindleStore InstantVideo Electronics AppsforAndroid DigitalMusic MoviesandTV HealthandPersonalCare Automotive
APP35M28G2U51 Beauty GroceryandGourmetFood MoviesandTV KindleStore ClothingShoesandJewelry HomeandKitchen HealthandPersonalCare InstantVideo
APPCJX62WKIIP Electronics HomeandKitchen Beauty CellPhonesandAccessories MoviesandTV OfficeProducts GroceryandGourmetFood Automotive
APRNS6DB68LLV Electronics ClothingShoesandJewelry InstantVideo OfficeProducts HomeandKitchen KindleStore MoviesandTV Beauty
APRU373UYVK2Y HomeandKitchen CDandVinyl Electronics InstantVideo MoviesandTV CellPhonesandAccessories HealthandPersonalCare DigitalMusic
APS831ZLF95PS ClothingShoesandJewelry Electronics CellPhonesandAccessories Baby HomeandKitchen HealthandPersonalCare Automotive GroceryandGourmetFood
AQ1F3NP2G15S5 OfficeProducts Beauty MoviesandTV CellPhonesandAccessories HealthandPersonalCare GroceryandGourmetFood Electronics DigitalMusic
AQ2FC1DLKVD8H ClothingShoesandJewelry HealthandPersonalCare CellPhonesandAccessories MusicalInstruments GroceryandGourmetFood HomeandKitchen OfficeProducts KindleStore
AQ2UN38CMK119 HealthandPersonalCare GroceryandGourmetFood Electronics ClothingShoesandJewelry HomeandKitchen OfficeProducts MoviesandTV Baby
AQ3IN3MRXQ5KH Electronics HealthandPersonalCare HomeandKitchen InstantVideo OfficeProducts CellPhonesandAccessories GroceryandGourmetFood Beauty
AQ55H30MZSV0Q Automotive Electronics GroceryandGourmetFood InstantVideo HomeandKitchen MoviesandTV HealthandPersonalCare Beauty
AQ6AGWKWMTY8H KindleStore Electronics GroceryandGourmetFood DigitalMusic MoviesandTV HealthandPersonalCare CellPhonesandAccessories OfficeProducts
AQ8DU6XVA3USJ MoviesandTV GroceryandGourmetFood HomeandKitchen KindleStore OfficeProducts CDandVinyl HealthandPersonalCare Automotive
AQB4DH57MSZSC MoviesandTV Baby HomeandKitchen MusicalInstruments OfficeProducts Electronics HealthandPersonalCare CellPhonesandAccessories
